V1,V2,V3,V4,V5,V6,S1,S2,S3,S4,S5,S6,E1,E2,E3,E4,E5,E6,I1,I2,I3,I4,I5,I6,R1,R2,R3,R4,R5,R6
0.0,1092801.56419647,2271322.9604079784,1530917.1802908466,2237475.769915728,9738629.513003213,387792.96150107053,121391.89602182992,648948.9172594224,306183.43605816923,2237475.769915728,38954518.052012846,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.1666666666666667,0.3888888888888889,0.3888888888888889,0.0,0.0,0.0,0.0,30.0,324474.70862971124,1224733.7442326774,2983301.026554304,0.0
0.0,1072480.0222008713,2251297.544843027,1520768.6361832952,2213562.910688109,9589959.260568202,398411.8441753156,139264.14751006875,677929.0368346316,348691.932680196,2287231.1530631846,39109712.4309574,0.4252805407935759,0.07805909243858632,0.025169944890476848,0.0018288956639063059,0.00024726111180890456,0.0029822768221003278,1.1675275804256355,0.44266330539168536,0.2638369313334157,0.007362428027765589,0.0004489280607757099,0.004412437544304997,0.9024436315705843,28.558288583977205,315132.6807001959,1196062.8183797528,2958912.206031062,24648.496272019922
0.0,1054983.1197762338,2231601.7297354992,1510587.616220953,2190031.9807996647,9443643.322881857,407395.8490412992,156028.9434186784,706232.9242911465,390511.94096277066,2336850.0916692885,39262968.24032965,0.48508540047576376,0.09287759645623163,0.02471109029254742,0.0022434283367154324,0.0002601221917900921,0.003625828002893174,1.2805704429317206,0.4804740949687798,0.17447366538675155,0.01002559044334906,0.0008294241816904489,0.008669432640674163,1.7166211333438721,27.371228899702437,306059.50057149574,1168027.7494970511,2934341.445652669,48873.80272899196
0.0,1039897.298426787,2212327.4486624366,1500383.0419853933,2166872.960918908,9299644.427656474,414996.60115010187,171762.38201428033,733862.8159151105,431648.4756531716,2386324.302460429,39414320.94053057,0.5582350147773207,0.11390743671610458,0.029580679664334194,0.0028240668160305145,0.00028393490606728805,0.004232258794894644,1.4494338339994455,0.548787033012782,0.146268955763792,0.011428524968036136,0.0010460327694190225,0.011667778455794076,2.512259850058576,26.431655820853592,297247.49608333415,1140615.681541236,2909604.7611206155,72678.25461020872
0.0,1026871.1680540881,2193545.0611745627,1490165.1574457095,2144076.277449483,9157925.861031163,421427.04292015755,186534.32798774037,760823.5465335104,472106.57548974163,2435645.6433896953,39563805.30443581,0.6289138283613355,0.136687081285535,0.035356314405963346,0.0035353485109213523,0.00032349721031017055,0.004888127456555868,1.6480068861417378,0.6409334479035153,0.14861251480712728,0.013213237717726785,0.0012269238713612087,0.014234733037958875,3.327079488434472,25.74787491518174,288689.1975544331,1113813.9753379822,2884717.639684552,96064.29737572481
0.0,1015606.049961878,2175307.0597178205,1479945.0783501286,2121632.813904007,9018451.461728891,426867.4034084052,200409.05858185742,787122.0651225208,511891.3712248641,2484806.1169127706,39711455.42972826,0.6731537246199047,0.1557278975851317,0.04059144214829717,0.004243711673017922,0.00036397043214579113,0.0054441432709576255,1.8268055747760552,0.740498069081074,0.1643831843209336,0.015553151444394227,0.0014157941029588057,0.016561813687626895,4.162743520904143,25.32132170103786,280377.330967882,1087610.2046619765,2859695.053328517,119034.48142457107
0.0,1005847.9691399354,2157651.1867592367,1469734.4277750368,2099533.913642196,8881185.615370573,431470.2293510807,213445.8261093088,812767.0256177537,551008.136121686,2533797.87464355,39857304.75068558,0.6711731596310272,0.1651400641357731,0.04379289750324806,0.004773062754500409,0.0003900098182909087,0.005721296388145442,1.9252504131809556,0.8227893039514125,0.18268054644266946,0.01801269511683885,0.001596404603687187,0.018374143629819522,4.975676275020215,25.132537351165194,272304.81994681945,1061992.1533386942,2834551.471605606,141591.4564369546
0.0,997380.8678117287,2140603.0536008975,1459545.0435630502,2077771.37580791,8746093.24887998,435364.5973408776,225699.34252442306,837768.4407860573,589462.321964916,2582613.2229378377,40001386.04950155,0.6222383210182808,0.1625180701077901,0.04416762070497272,0.0050033881648332374,0.0003933835137687924,0.0056404151597944825,1.9035760613249113,0.8639877633114833,0.19569913490895835,0.01997761470004178,0.0017300683122714149,0.019289046854051917,5.687726234690224,25.132046593445533,264464.78215761174,1036947.8129049835,2809300.874236647,163737.96612135507
0.0,990020.8480920519,2124178.3377728146,1449388.7456283018,2056337.4459845247,8613139.824928228,438659.66016431333,237220.1975046039,862137.389120048,627259.5831250456,2631244.629023642,40143731.46724181,0.5474750669081844,0.15117749133915356,0.04228210576799387,0.004964436693817744,0.0003781123956912222,0.005294649972737552,1.7712190283690425,0.8548874927762649,0.1995247915661415,0.021037051134487336,0.0017904572631100792,0.019181557410593623,6.220953545706237,25.2457988109012,256850.52495702152,1012465.3805838032,2783956.7634864436,185476.84343371555
0.0,983611.2878364989,2108384.6241537086,1439277.152996337,2035224.8028233899,8482291.33637894,441447.68232986756,248055.2290565467,885885.7688932129,664405.7911353362,2679684.7273944826,40284372.51482987,0.4755141393296902,0.1379125317451473,0.039690464030796756,0.004817360920267316,0.00035714157628247785,0.004886934053065772,1.5824053551044786,0.8069945495113756,0.1950401364140016,0.021227721818145594,0.00178380218713377,0.018332955216654755,6.537072833707513,25.39570785707764,249455.5428865745,988533.2575252764,2758532.176320611,206811.00617633585
