V1,V2,V3,V4,V5,V6,S1,S2,S3,S4,S5,S6,E1,E2,E3,E4,E5,E6,I1,I2,I3,I4,I5,I6,R1,R2,R3,R4,R5,R6
0.0,880997.7966689655,1792283.926047769,1032035.3934614626,973348.9918072023,1599019.0626393945,366403.27770215785,357106.6724001199,1744040.3277969093,2383543.1155312187,6316828.452517898,45648477.51751599,41.96203660919716,20.930192045312012,19.180799676066414,5.265578618839632,9.548411782738388,134.65449712489385,90.10964832792756,65.68063413150712,53.605573294810405,14.247871499154732,24.154760467099116,343.75648179529725,612.2650475141812,1802.9434348650998,11419.287523724563,61824.299790014134,670795.2403195328,830828.1553485283
0.0,873838.2266344824,1786885.8542604565,1030628.0515989052,970517.0485787682,1576916.0910505587,353503.5137047713,355448.7102512339,1744357.315552767,2387824.2591710403,6335355.886176639,45627148.44794873,23.44378048624862,2.7364451715575413,4.761788470500111,6.022254998580199,26.43955660110797,14.546871485879329,84.18555261728424,49.49904035100621,40.51117051147042,16.96994873345185,51.69952633168362,229.34072354619627,584.7963506801115,1837.6349611618323,11232.059243917687,60291.92906399146,660986.4737962829,827774.6515306551
0.0,865384.786707674,1781196.7166026668,1029159.2706675476,967725.4986965344,1555206.335752243,342595.7230820011,353638.71028057917,1744543.4017490828,2391972.69693602,6353654.02011809,45605639.83526738,19.058498646482338,1.7704148989222148,3.6034724351628697,10.948430628836174,39.263760111156,5.98155648251575,69.20752277507104,31.9861219159373,26.076666321417985,24.548759477295835,89.29170645858899,114.43608709211473,550.7925878721418,1848.2798853831453,11037.422778231105,58803.545621216734,651337.7380484205,824555.5107231628
0.0,856005.1531216195,1775161.7859490816,1027624.7595948566,964972.0372855368,1533882.7123875536,333373.7747717793,351683.871711776,1744591.2869362026,2395975.6966262828,6371710.348931184,45583953.814154774,15.889249966251231,1.9882834124554285,3.956271325905973,20.351792865156824,56.48112849175866,3.8837504212160834,57.00384178649852,23.253772920810242,19.21376195951605,42.21021859673243,135.7685613872887,58.39989326944578,511.5548003214918,1841.747269687688,10839.61195236978,57364.278886461216,641853.7443516037,821220.823986297
0.0,845998.3444623213,1768746.7539816138,1026019.48402736,962254.3196813178,1512938.2508895723,325575.6743332898,349593.25608205306,1744491.477336212,2399814.9462335007,6389511.095103412,45562090.78790457,13.696325359837205,2.706047512726143,5.6259428943094,35.89585164238969,78.39220953360213,3.2069713203449517,47.75749133651795,19.59870301168011,18.334204798799654,75.12288436776048,195.8598219132014,32.528369694670246,470.23151692131427,1824.137477073602,10643.62060060596,55983.378396374406,632542.6641645356,817810.3098052837
0.0,835606.0597801344,1761933.6119984728,1024338.0675167476,959569.9514374528,1492366.0929523762,318979.96287839743,347377.44280347193,1744234.257259939,2403472.573439085,6407050.669533369,45540051.91624798,12.385054678511034,3.860098962082021,8.546300664418943,56.790431350370625,101.40197970154773,3.4295731402598615,41.30778484770078,19.234701848290445,22.74286610138717,126.52451149461932,268.03220052466554,21.69133337833022,429.4245739794451,1799.3900784136924,10453.640586551683,54673.8680441391,623414.5565537214,814344.6965955102
0.0,825022.350355358,1754717.2575046844,1022575.1013318738,956916.4858586357,1472159.4894998227,313400.04226784804,345048.94492171396,1743812.5693109648,2406946.8940161276,6424346.695991778,45517839.7524763,11.597777859888026,5.048868363826598,11.708679210840803,76.55667749050326,116.8755182276436,4.027619442854219,37.200874929064156,20.949829209200292,30.98220452405712,190.01450705933777,338.542773592403,18.499375978289226,391.1061664129267,1770.4393646557153,10273.171020691225,53447.74363724386,614473.4309884879,810835.4469756316
0.0,814401.9068381828,1747102.7345221478,1020725.3801600244,954291.427176047,1452311.7982061738,308680.1887241394,342622.7370135693,1743225.0845442072,2410267.2659472157,6441447.029634334,45495459.05902926,10.525910109861341,5.559465779616128,13.264216172089727,84.58368146035905,115.17059540075064,4.3053520126996405,34.07177619317726,22.952177453341346,39.2637265074818,244.21507459455606,381.57799250582065,18.41270971316436,356.2357041760201,1739.0715587930738,10103.560603072277,52304.91304320805,605706.0537471131,807289.0042439074
0.0,803867.1282552828,1739102.989802337,1018784.0782539494,951692.237856286,1432816.4811076866,304690.60782427696,340115.2342821677,1742475.0003202604,2413482.925082958,6458409.007243025,45472916.43130466,8.612553232215939,5.005757480400574,12.148532079257336,75.8671927922045,95.40043660333485,3.8606410496019854,30.023539099041432,23.165415028818817,42.80211902464437,263.47824795430256,375.0200857963733,18.20303974416796,324.24300158219523,1705.3064815129994,9942.316560268928,51223.93200757262,597077.1654540191,803708.2425542196
0.0,793513.7859471181,1730736.9889227825,1016746.8771760364,949116.3488379379,1413667.1023323948,301320.6491504486,337541.6651023933,1741563.9655065518,2416625.772538021,6475261.127868937,45450218.312808625,6.319335662020279,3.827581590907318,9.400197575808484,57.82613283661125,68.89265156716411,2.964118048357831,24.41897473970525,20.784160695835627,39.81493788046528,241.4017898562656,322.31613122405145,16.4154878989344,293.5481892236375,1667.6713335387822,9783.93351859852,50168.90497211641,588542.4699467515,800093.6119522904
0.0,783415.3554333979,1722028.0895532595,1014610.0530345764,946561.1717133872,1394857.3259658276,298473.9445090206,334914.5811362688,1740488.3433272461,2419690.2954552546,6491990.486253556,45427369.48122019,4.5612204121182724,2.792537155968197,6.939450590448171,42.248283321761896,48.47874042090224,2.1779972754856995,18.573747516071464,16.92573223066803,33.026222647221566,197.38500118158987,251.90160268427945,13.53569352988947,263.15841447944695,1624.7260917910978,9623.471804504103,49111.08681591057,580072.4859832277,796444.8675743192
0.0,773626.6247026109,1713002.6801203033,1012370.5299076547,944024.1120434918,1376380.914062694,296067.44424325967,332244.7544778854,1739241.6703853612,2422650.3371274867,6508566.049477855,45404373.41687489,3.712837439694522,2.260695483005605,5.69562821676051,34.42291136933226,38.37431232934131,1.7770021561054572,14.169203656594766,13.336452140221295,26.498632558149712,156.55620665196352,192.5481214655495,10.796680455105818,233.55734740334867,1576.3947591136337,9459.256311828867,48043.079909537635,571664.0415654016,792762.4745064693
0.0,764187.0249356191,1703689.1097991213,1010025.9080728429,941502.5829424313,1358231.765117827,294023.69009931985,329542.41595769004,1737818.1762612946,2425480.460573341,6524961.079688625,45381234.58590066,3.6358451068196493,2.194980322659352,5.607293623563972,33.691181842638606,36.596313758565834,1.736392705533186,11.872716067787703,11.044752646040594,22.555877608740527,132.2734967268715,156.8470745564373,8.999112901805544,206.09436601645896,1523.9661650954502,9292.493756281665,46974.45261002786,563331.9485452118,789047.887993574
0.0,754586.2443560992,1694114.4314866185,1007576.1886888415,938993.8212189997,1340445.042228586,285157.9444607793,326788.94919832936,1736221.289275886,2428164.060454481,6541154.020091982,45359353.82419007,4.136946347574693,2.5184585260501984,6.519239309110531,38.96484257303422,41.26974138118875,2.0020524123261674,11.553543519617397,10.315915794891861,21.83375595188115,127.58118271524474,145.58447447807353,8.389046498799221,182.06535221869672,1469.4190809334248,9125.652099033898,45920.957016995686,555095.8383448627,785327.2422330633
0.0,744418.4956392972,1684251.8338055622,1005017.9720845718,936495.5308633808,1322972.3623816357,277628.57489418646,323942.85966365214,1734437.4229973692,2430675.202879376,6557126.159208161,45337336.41129508,5.302153986689531,3.277342726066465,8.592394541306696,51.114300340723595,52.805104906260524,2.6172952107521272,13.074368809738834,11.213354506904363,24.633847435311946,143.72231858485603,157.94297726708007,9.063168812659384,162.38320442371048,1414.7897597747437,8961.462761219016,44899.06665040572,546975.0142828351,781578.3295274356
0.0,733912.8195619988,1674084.3156006264,1002349.161522758,934005.2002999301,1305807.7515001253,271250.52003202407,321012.4602426338,1732459.3928070394,2432985.5675118654,6572851.233783336,45315179.525931105,7.370176426369966,4.620917882243634,12.255919101178758,72.61863349689125,73.32431955945005,3.7091600636612894,16.758816773844824,13.99833852619352,31.746238230480202,184.98711685152566,196.6107318258929,11.261006744107876,147.9021535983324,1362.293997092869,8803.171577155108,43927.11340498724,538989.3314740504,777803.5848860842
0.0,723252.7611434156,1663607.043355467,999567.5261304452,931520.3343661973,1288945.4702439336,265843.8138584105,318006.7379213211,1730279.002943924,2435060.3859527516,6588296.623797385,45292884.54056822,10.510720924736537,6.663994214640029,17.855979857741588,105.47894430635537,104.52719868011732,5.383390364980671,23.138420770620822,19.116101374770835,44.367998337464094,258.1198419713076,267.1109025168711,15.368697610080165,139.70438233961315,1314.4751560018046,8654.942198527242,43027.892196041845,531162.4882101261,774005.9585124294
0.0,712584.0301873497,1652824.635882964,996670.9197049327,929038.4541988806,1272379.8666982548,261256.76331363464,314935.65340448095,1727889.385090461,2436871.193181544,6603435.268977367,45270452.75581201,14.381728108388598,9.190416151625973,24.840326589624787,146.44259442700087,143.174462936258,7.4816212652245255,32.25107644170407,26.694565257140987,62.84664434625594,364.9412797244561,370.53283070214917,21.533192097628763,138.98424664332163,1274.19959480431,8521.7574802471,42228.054568166684,523521.90163558075,770188.8552540139
0.0,702021.277350063,1641748.9995760587,993657.4477372662,926557.1003865608,1256105.374874409,257364.35513374288,311811.4988024272,1725290.205679268,2438425.547864419,6618273.739944193,45247887.01536181,17.6392957234088,11.330594401685463,30.843470730387182,181.64885456736425,176.14285184494784,9.304737513233174,42.407045798605715,35.554168511821565,84.21411476193563,488.05346688206544,489.8259044840733,28.857786198817465,146.15830426590375,1243.9359103823583,8407.682971493248,41548.05057873105,516089.2884624613,766355.6016951635
0.0,691654.1849288861,1630397.6438494462,990525.5890758347,924073.8389923434,1240116.513277463,254066.37004814646,308649.9179519893,1722491.9629237861,2439791.6506422707,6632876.195758097,45225193.34461692,18.36759103268256,11.833226904888509,32.39387853405948,190.75143346568575,184.32382735179505,9.810878973878449,49.6546836948727,42.61506653079041,100.80192745972158,582.9359366927162,582.1473303167753,34.87589902807407,159.29476555289,1224.1069336607695,8312.208344680274,40981.30691827361,508860.4621568363,762508.136689886
0.0,681552.5433654862,1618792.3550562826,987274.2826605514,921586.2695549421,1224407.8835592312,251281.0114551103,305467.9500898431,1719511.4338631546,2441071.188704487,6647340.342846738,45202380.10672605,15.89618173711918,10.244825657693676,28.177412746849683,166.02070018290732,160.4784625468188,8.582411554089743,50.026550325721395,44.39699188536627,104.20680119072065,601.1285102463193,600.6036746596933,36.70505499092974,173.40780528108996,1211.6222659709224,8227.468940815592,40479.11221523086,501789.77921024663,758645.7352682856
0.0,671769.682841868,1606958.0273989288,983902.9858922205,919092.034376226,1208974.169268415,248935.27242504066,302279.58092048025,1716359.042889612,2442324.7713231836,6661727.729825947,45179454.37790357,11.876087835303782,7.622678092042093,21.074730008630585,124.33198365950545,120.55020356040055,6.458515994196783,43.43993044196971,40.13796045290475,93.11138522201286,535.591384629701,537.5556407016995,33.59343303512743,182.56348478550234,1200.7116521080586,8141.008025411704,39967.84746574036,494805.2288418205,754765.4550828948
0.0,662344.4932035205,1594921.5514214586,980411.7075199655,916588.8285134111,1193810.1347042136,246960.36144900744,299093.78361079417,1713032.7601492829,2443535.8108712174,6676027.824773197,45156419.62297062,8.59719399290394,5.455842178139257,15.20618709869643,89.89463007315223,87.55531721762776,4.680585253024938,34.069833402702336,32.65796340876387,74.9648515770801,430.082063587903,434.54300245478413,27.730586097096605,183.6050032943802,1186.1488569120866,8043.29273004527,39393.01524796952,487850.5428605364,750864.5056482991
0.0,653303.2264395518,1582710.8541959107,976801.0179104789,914074.4099604702,1178910.6238750909,245294.46990749214,295916.7717333573,1709524.4535770575,2444647.954950802,6690191.052721265,45133276.95435829,6.978837599811346,4.354205710885595,12.277486411814888,72.78166142645284,71.21694318797165,3.7838817325780916,26.351962545329474,25.63474393796288,58.74561974647587,336.76099479099935,342.36516944746927,22.105934797739238,177.56477145151015,1165.8124831609364,7932.416756059496,38745.691952387526,480912.4465914865,746942.240087362
