V1,V2,V3,V4,V5,V6,S1,S2,S3,S4,S5,S6,E1,E2,E3,E4,E5,E6,I1,I2,I3,I4,I5,I6,R1,R2,R3,R4,R5,R6
0.0,937726.953261985,1828942.8814344048,1046220.3130593519,1057593.058451863,2295335.2099127225,454176.6785202771,429942.74702441576,1728106.0850175733,2249256.926177067,5791374.919122159,45988789.74922449,2.020038132114351,1.037012539245538,0.44140751894353636,0.09588993056585236,0.005625317228213878,0.03730060877860288,6.245499202641186,4.87474851096189,1.928502630511667,0.3937262566626991,0.03058143778238798,0.13763886129392877,34.290479466950366,123.29095913811709,20394.375298830397,116680.0073561871,962887.4387521272,883149.2116273573
0.0,937164.481968752,1828080.1202157936,1045085.2719731525,1052970.7730298457,2261636.9668035535,453976.82268039044,429798.33888221806,1730845.147208533,2256700.7503540004,5815368.096131822,45991277.01002722,3.7055067014648286,1.6473979659142972,1.2756048510659228,0.15689950553836593,0.5015564694967998,0.9942852188817054,7.873374740470839,5.3830872592023935,2.960058253107029,0.4207836019594169,0.6904019992668298,1.419749594532165,34.14220580435188,125.27694777423996,19816.209025340708,113737.2118713654,949330.339076742,882012.1075344884
0.0,936248.9849772475,1827214.594077726,1043976.1437641215,1048441.4217968596,2228053.4718022314,448536.60745283007,429608.58846421615,1733511.239357749,2264007.4186611893,5839135.630663863,45983673.5216104,6.582780914591333,2.918358574321884,2.15268561145512,0.3988759026073915,0.9805207241978385,1.8880545317987052,12.620412442464383,7.809915611463313,4.922449036080504,0.792578153918224,1.8043858558131805,3.5423295022217087,36.51844370399457,128.47035416533777,19256.193047033383,110867.71233016638,935939.9796173945,880591.1282431479
0.0,934677.0016085048,1826303.5695583248,1042889.7593971046,1044001.4209361525,2195058.8581194766,443901.6692848416,429313.8236127927,1736094.0400029912,2271174.79665218,5862668.276536306,45975679.3140163,12.199761490346251,5.443108280886124,3.89357188841502,0.8491949147047942,1.889528984175088,3.5853369242801953,22.52218839815457,13.4184056004524,8.545878878726533,1.6926430117298712,3.6967051378640754,7.095091251126752,44.1355411570146,135.45962262598061,18714.825347506394,108069.95593512469,922713.9296719157,879076.4155899821
0.0,932602.3846678388,1825313.5994484073,1041823.9838150234,1039649.0033022527,2162644.4611665434,439954.52867487835,428919.41798136546,1738589.0248823683,2278204.152466449,5885966.19796635,45967332.33055531,21.332909178759216,9.614148156495192,6.815792046053166,1.5687362683698678,3.3736143541803916,6.358148017472266,40.5172846617635,24.074640255403637,15.184555773095594,3.3473113143845605,6.999277292306538,13.272774895246773,61.432785433879054,150.6164994112473,18193.873422161345,105342.81829924895,909651.8722294036,877472.6869335169
0.0,930150.3869007815,1824220.2820935822,1040776.1791039875,1035382.4020690217,2130800.1552746412,436584.14718263666,428432.4730896592,1740992.6881811738,2285096.935904391,5909030.344623228,45958638.43998453,31.496776627188385,14.389936399352486,10.246123698505377,2.3825653232307067,5.04543769133818,9.490531447808726,66.06316708631141,40.095050824714924,25.12531231263921,5.762508758749592,11.751917775726614,22.163487682865924,93.45096888781437,179.9892697059674,17696.18655027096,102685.39285606444,896753.842977017,875784.6675144652
0.0,927424.1318248188,1823006.683931319,1039743.3844363907,1031199.8361733895,2099515.9893335025,433715.7126853101,427867.8880374182,1743307.4082852989,2291855.948942168,5931864.862526508,45949609.31797156,35.474805221645255,16.500203275367653,11.920817231337367,2.7396025196301554,5.727564544446945,10.7986006701159,88.80163462405363,56.284511696090554,35.171566835118135,8.120352447732031,16.2324740580706,30.583425033960697,140.31457033969122,227.95769367705648,17223.756783175115,100096.54512705146,884019.2055596149,874015.8317289555
0.0,924511.2309060106,1821662.3577924692,1038722.4698803519,1027099.5056567638,2068782.1833906455,431303.77266516746,427248.00733576156,1745542.0289397407,2298485.4386248197,5954476.972391282,45940262.30381144,28.455118765830658,13.536196713493906,10.019723260461078,2.2404369522774052,4.608891808126946,8.750151622102436,92.3084493801971,62.60810785165291,39.07170560364771,8.933430474597445,17.43747974121388,32.93591443653543,190.63561352062626,290.9958659052758,16774.305975448788,97574.13077080157,871445.1344714366,872165.5707979763
0.0,921486.7309925094,1820182.4208543815,1037710.2662548681,1023079.5900350681,2038589.1252886609,429297.8986944821,426589.7539834086,1747702.63054661,2304988.819313106,5976871.9180246815,45930611.08601965,16.47611189247681,8.026040124208958,6.15550591741888,1.3219198636119134,2.660588249805742,5.113074593063599,73.3386831201477,54.56423127641176,34.04171444762086,7.6456237983306785,14.458497210221907,27.45144169599409,225.9771142838616,356.3428276346651,16340.793217851482,95114.97636118828,859026.8724592045,870229.6217010752
0.0,918411.6082580955,1818566.2531178272,1036703.6675129386,1019138.24910946,2008927.3673624014,427627.1144016293,425897.1280463854,1749785.9222309361,2311367.1782930596,5999050.113610186,45920660.24114918,8.523515063555505,4.189778780251903,3.3833337297028545,0.6914779825313103,1.3569749522254113,2.6524910874611094,47.59969339591447,39.26405988169301,24.641968368514252,5.417574597517526,9.854134701667475,18.844604573483885,236.70929347695767,410.87598127891533,15916.491462512779,92716.14610915659,846760.4882114204,868205.1771547868
0.0,915332.2533207855,1816816.203953792,1035699.7016916171,1015273.6255364858,1979787.6232123666,426222.92064931337,425169.6589122952,1751784.9985917984,2317620.68005235,6021010.501369844,45910411.35386649,5.9454557529581535,2.8699561515146,2.455608805948777,0.4802297446741932,0.926400184850887,1.8392740363392919,29.652762121308097,26.1684977600173,16.855485785415045,3.6141696751825885,6.3289131609023475,12.219783953538407,228.10572504185922,449.784659314793,15499.40094031298,90375.90073130961,834644.5868255052,866094.1541525747
0.0,912283.2801491271,1814936.7513496208,1034695.5772665996,1011483.8485222118,1951160.7645646061,425034.74100332713,424409.52931222355,1753695.4154628636,2323749.862655732,6042753.216620666,45899868.13471223,6.174042784062568,2.9257192984703955,2.5474420144389147,0.495075298330071,0.9628636122596425,1.9088389396034797,21.779480327244563,18.733045697507464,12.701551853944252,2.650318933540714,4.554411878785441,8.888267904042506,210.9880793252709,475.5199484865646,15091.01622361085,88093.31510980082,822679.2100986073,863901.203020317
0.0,909290.637902655,1812933.961384172,1033688.7142215407,1007767.038209206,1923037.8182228955,424024.23672614846,423620.44372821506,1755514.741120264,2329755.480316311,6064279.0682684705,45889035.56865108,8.146855339421409,3.8153239958146075,3.2076024042890356,0.6506692652270272,1.3069129480158976,2.532957134181662,21.28154178568405,16.42833063990896,11.651890998796144,2.407181274220489,4.222371433695464,8.246862095972293,193.5712667107928,492.83159025303996,14693.40030009475,85867.60110379188,810864.4205061008,861631.011102293
0.0,906373.502354199,1810815.0325833461,1032676.7681989322,1004121.3159293305,1895409.146818133,423122.49284067727,422805.00448295346,1757240.2969720082,2335638.026819141,6085588.535448873,45877898.20108292,12.77419085244048,5.926630156712255,4.713977608524763,1.0235727861289408,2.1173985783490163,3.9871491113200856,27.444356942734412,18.860155391465643,13.415904600404396,2.8479988870524897,5.260429208602,10.09780156259258,181.18341213574402,506.6454726202368,14308.339154674193,83697.93798857022,799200.0533129702,859287.4024467259
0.0,902894.4449407812,1808580.2988559725,1031658.850115854,1000546.3562544276,1868035.4294133543,413116.76860344,421893.84398899914,1758871.7761748177,2341400.132453247,6106690.259654327,45860784.862429254,22.539107293885355,10.547916613553577,7.983891650378951,1.8457841459867708,3.8957342703543287,7.155710866663661,43.464673669207585,27.783517986664968,19.17872033873315,4.289459739121571,8.331129292830878,15.582943896254429,179.28143413349304,522.9110308991335,13938.22637735954,81583.77389666167,787687.3791191394,856769.2590152443
0.0,898336.4878493167,1806170.9319837631,1030631.0225248522,997038.6928339283,1841147.3129592466,404599.4898362409,420781.3461905251,1760392.0332399695,2347037.4607912493,6127571.535825587,45843396.239235975,41.53774703080336,19.738538490887557,14.574461186426529,3.5054515261021932,7.430524739050425,13.450635667946647,76.98815528040677,48.02622004449769,32.16397699662116,7.5497032752079765,15.100956756867442,27.649727356488626,196.71481693979223,551.0006884420102,13587.55543602253,79524.91462884456,776326.1511410109,854190.2182742902
0.0,892968.7100561452,1803535.0486306332,1029589.516758213,993596.4216094558,1814736.207764617,397307.72785792017,419471.4060378244,1761783.5641850913,2352547.1794479755,6148227.150449788,45825726.390302606,72.24321817576053,34.913111956600744,25.641921043221938,6.273656728213452,13.255995854574973,23.830842558339032,137.69323997880906,86.33183980888387,56.937069287422815,13.757481053246313,27.754398916043787,50.19969312599592,248.2016164902994,606.6583716575636,13264.856792131597,77522.26831145702,765119.102714419,851559.4909687848
0.0,887007.4523584393,1800636.0450710622,1028529.8047659547,990217.5995637479,1788793.674297093,391036.2141791237,417974.5833982332,1763033.3480167144,2357927.4394039325,6168654.83633638,45807774.61061923,106.07777528706018,52.23922966456215,38.647197163991834,9.454801523915723,19.84800275502481,35.61619698072296,223.31572727960753,143.69881914049097,94.34574452461426,23.038413185023156,46.31268649520987,83.3115811236066,350.26302580047314,711.3756355331169,12982.314493797265,75577.61164522338,754070.1962718539,848888.4655149316
0.0,880631.161260507,1797450.189795294,1027446.9117574275,986900.2334247204,1763311.415507848,385675.8127329932,416330.6523185229,1764151.1961109228,2363182.109802507,6188864.964256899,45789562.51812866,118.79262410183313,59.77936887018681,44.99445337708886,10.852050433843974,22.552393018502897,40.56873819651571,298.6392585600379,201.19009081786442,132.17896753916,32.17831772135975,63.920959642128125,114.89198663806826,502.59037294689637,880.2661906707133,12748.608917701953,73691.73075011607,743180.7136229915,846183.7807149513
0.0,873996.5924685176,1793965.709531859,1026335.6848923638,983642.2745399703,1738281.2737118662,381192.890656792,414607.10490996786,1765171.7213416707,2368321.150291488,6208880.107878651,45771133.60151386,94.73266499081119,48.868700926959434,37.78096586414078,8.867133862329773,18.152211101223287,32.88185937497848,308.9100147684447,222.80195853591812,146.728122783015,35.27446025419457,68.6727880094017,123.75671879753577,666.2790970343232,1100.0270797447454,12556.10695585828,71861.28440233936,732443.2963728555,843436.7097222892
0.0,867243.4913011689,1790181.5933174226,1025191.0345568208,980441.6191314636,1713695.2275073305,377517.4293619493,412851.8118144311,1766119.0044158327,2373351.540913903,6228715.087401137,45752518.07063387,54.540413398422054,28.846214565952998,23.157270943196824,5.2262144384725575,10.475446779905607,19.2045734381969,244.328735636501,193.06700605251228,127.5576883910202,30.11270826538819,56.94000996668835,103.14983019819694,779.5308229966648,1325.1002832179022,12379.21726998993,70078.73377586952,721842.9612078269,840624.7685178414
0.0,860485.3248875734,1786104.666199145,1024008.1244474449,977296.1130402109,1689545.388774439,374495.8018894927,411066.0399107037,1766981.4846527732,2378271.350803914,6248365.6993908575,45733712.22320313,28.058543414215475,14.993964097563673,12.691905371939615,2.730159901141946,5.33860724898924,9.951713255226156,157.92581238521592,138.09138270071614,92.04379401830826,21.281293746687332,38.79829742277741,70.78886825675583,810.720894803177,1509.870766052136,12193.81620594938,68337.38080402405,711367.9967439962,837730.995899039
0.0,853804.2345836901,1781746.4666144622,1022782.488586705,974203.5595119675,1665823.9997835525,371970.86772266123,409235.8432014356,1767733.862987065,2383075.329796003,6267821.981929419,45714701.51034187,19.468157078959145,10.23867587735537,9.190552131435552,1.893429082025804,3.6393335190143175,6.890037860180737,97.93650639877383,91.57108961951803,62.754690893522636,14.16069756243003,24.905263791988297,45.87401527226094,777.9317753691055,1638.7586934194962,11993.845609845213,66635.1564787003,701016.7233928016,834756.2947131911
0.0,847257.5977309856,1777121.5377173172,1021510.094101083,971161.7285821396,1642523.430429412,369834.63711065234,407357.99324309785,1768359.964904784,2387760.03396637,6287078.733803072,45695479.79052741,20.127888254552122,10.407578520616719,9.528205917272365,1.9484810613607264,3.7735659142253515,7.139230521540099,71.52260286261678,65.35043077397887,47.192979949554015,10.364701925503802,17.89961939005005,33.32687102771028,717.3090105445976,1721.4146275306246,11786.401215490463,64973.0833938626,690793.1542531744,831711.9400708337
0.0,840885.9561468099,1772246.5597716954,1020187.3772776845,968168.3672127228,1619636.175598355,368010.632433731,405435.6992978795,1768850.9072772306,2392323.1716775787,6306133.475251845,45676046.10919098,26.47255078528789,13.534930079614998,12.011003796682905,2.5551224152469225,5.107851159846166,9.462198455804728,69.47748809946145,57.23344205479779,43.3023103982867,9.404308089915316,16.55401242814279,30.86870185626976,656.0490119326545,1774.9037317023779,11580.583257671584,63352.59246914583,680701.4065552558,828609.4330698043
0.0,834716.7508066616,1767139.5211922026,1018811.2613207044,965221.2096887084,1597154.8424472883,366426.158317134,403468.8207694239,1769196.484337609,2396761.659394585,6324982.379950213,45656397.0603971,41.41556949356636,20.97687914415958,17.688783070447823,4.010713320231484,8.258747404567508,14.887898886905782,89.20297470990565,65.66779650546852,49.96788183557163,11.119253072503714,20.563274413139315,37.74125910486443,611.6069733980178,1816.4520318467373,11384.315866036684,61774.85865407307,670744.6999646283,825458.499757717
